customer_id,age,gender,city,segment,employment_type,annual_income,months_on_book,num_products,income_log,avg_monthly_balance,num_active_products,digital_engagement_score,complaints_last_year,num_branch_visits,credit_card_usage,churn
CUST103770,43,M,Jaipur,SME,Salaried,250000.0,236,3,12.429220196836383,5900.0,3,88,0,5,36,0
CUST103771,38,M,Indore,Retail,Salaried,250000.0,192,5,12.429220196836383,45300.0,5,61,0,17,41,0
CUST103772,49,M,Hyderabad,Mass Affluent,Salaried,1035800.0,44,2,13.850685598408806,13300.0,2,54,0,0,46,0
CUST103773,27,M,Kochi,Retail,Salaried,250000.0,233,3,12.429220196836383,5600.0,3,77,0,18,70,1
CUST103774,44,M,Jaipur,Mass Affluent,Salaried,250000.0,36,5,12.429220196836383,2800.0,5,7,0,18,94,0
CUST103775,31,M,Kochi,Corporate,Salaried,250000.0,196,1,12.429220196836383,7500.0,1,4,1,1,9,0
CUST103776,49,F,Kochi,Retail,Salaried,290300.0,105,2,12.578673594719154,22500.0,2,68,1,13,13,0
CUST103777,66,F,Mumbai,SME,Self-Employed,250000.0,100,3,12.429220196836383,26300.0,3,27,0,10,94,0
CUST103778,74,F,Mumbai,Mass Affluent,Salaried,494400.0,124,2,13.111102207777295,44400.0,2,15,0,17,13,0
CUST103779,45,M,Bhopal,Retail,Salaried,483700.0,118,4,13.089222226206084,22000.0,4,74,0,13,9,0
CUST103780,24,M,Bangalore,Retail,Self-Employed,250000.0,35,2,12.429220196836383,19500.0,2,33,2,0,4,0
CUST103781,33,F,Jaipur,Mass Affluent,Salaried,250000.0,42,5,12.429220196836383,14100.0,5,58,0,10,77,0
CUST103782,26,F,Kochi,Mass Affluent,Salaried,250000.0,178,1,12.429220196836383,10000.0,1,60,0,5,82,0
CUST103783,62,F,Ahmedabad,Retail,Student,263200.0,168,4,12.480673277818179,12600.0,4,45,1,15,96,0
CUST103784,74,M,Mumbai,Mass Affluent,Self-Employed,250000.0,97,1,12.429220196836383,13600.0,1,77,3,3,46,0
CUST103785,50,F,Mumbai,Retail,Self-Employed,250000.0,110,1,12.429220196836383,9500.0,1,50,1,13,64,0
CUST103786,30,F,Surat,SME,Salaried,629600.0,95,1,13.352841564394108,40500.0,1,7,0,10,7,0
CUST103787,22,F,Bhopal,Retail,Student,329600.0,206,2,12.705638110993434,12900.0,2,74,1,16,28,0
CUST103788,73,F,Kolkata,Mass Affluent,Salaried,275800.0,22,1,12.527434870150573,4600.0,1,63,1,8,64,0
CUST103789,38,M,Jaipur,HNWI,Salaried,250000.0,158,1,12.429220196836383,12100.0,1,80,0,18,34,0
CUST103790,27,F,Chandigarh,HNWI,Business Owner,299300.0,78,3,12.60920503496451,43500.0,3,15,0,14,71,0
CUST103791,30,F,Indore,Corporate,Salaried,250000.0,45,2,12.429220196836383,18800.0,2,50,0,18,40,0
CUST103792,34,M,Jaipur,SME,Self-Employed,309600.0,42,2,12.643039650666653,10700.0,2,36,2,9,61,0
CUST103793,56,M,Lucknow,Retail,Salaried,415100.0,102,2,12.936277143096287,3500.0,2,12,1,17,5,0
CUST103794,69,M,Chandigarh,Retail,Salaried,460000.0,39,4,13.038983942375959,9000.0,4,45,0,7,24,0
CUST103795,35,F,Kochi,Mass Affluent,Self-Employed,289900.0,164,3,12.57729476436913,11600.0,3,8,3,4,94,1
CUST103796,58,M,Pune,Retail,Salaried,364800.0,82,2,12.807107278406626,10100.0,2,26,0,14,90,0
CUST103797,24,F,Surat,HNWI,Self-Employed,250000.0,206,4,12.429220196836383,13600.0,4,47,0,16,14,0
CUST103798,21,F,Chennai,Retail,Salaried,529400.0,40,4,13.17950145770422,4100.0,4,77,0,0,18,0
CUST103799,23,M,Bhopal,Corporate,Salaried,250000.0,88,2,12.429220196836383,30600.0,2,88,3,7,80,0
CUST103800,70,M,Delhi,HNWI,Self-Employed,250000.0,95,1,12.429220196836383,9600.0,1,83,0,11,14,0
CUST103801,52,F,Hyderabad,Mass Affluent,Salaried,563500.0,162,1,13.241924387083285,11600.0,1,76,2,8,98,0
CUST103802,64,F,Kolkata,Retail,Self-Employed,250000.0,75,3,12.429220196836383,12400.0,3,42,0,19,9,0
CUST103803,22,M,Hyderabad,SME,Salaried,250000.0,46,5,12.429220196836383,22900.0,5,1,3,9,89,0
CUST103804,22,F,Jaipur,HNWI,Salaried,250000.0,100,1,12.429220196836383,79500.0,1,90,0,17,90,0
CUST103805,66,M,Surat,Corporate,Salaried,618500.0,217,2,13.335054087628247,18600.0,2,9,2,19,71,0
CUST103806,26,F,Bhopal,Corporate,Business Owner,250000.0,196,1,12.429220196836383,11800.0,1,43,1,19,20,0
CUST103807,29,F,Ahmedabad,Retail,Salaried,285300.0,140,2,12.561300042277818,180300.0,2,44,0,13,71,0
CUST103808,49,F,Lucknow,Retail,Salaried,250000.0,239,4,12.429220196836383,9700.0,4,46,1,4,95,0
CUST103809,53,M,Jaipur,Retail,Student,250000.0,185,3,12.429220196836383,15500.0,3,22,1,19,2,0
CUST103810,33,M,Mumbai,Mass Affluent,Salaried,250000.0,185,5,12.429220196836383,55500.0,5,77,2,2,19,0
CUST103811,45,F,Surat,Mass Affluent,Business Owner,477500.0,98,2,13.076321533141567,3300.0,2,15,0,14,66,0
CUST103812,57,F,Mumbai,Retail,Salaried,277100.0,121,3,12.532137339650044,600.0,3,11,0,11,55,0
CUST103813,44,F,Jaipur,SME,Salaried,492000.0,226,4,13.106236027992704,2700.0,4,18,2,3,67,0
CUST103814,41,M,Chandigarh,Retail,Salaried,579800.0,222,3,13.270440220200872,5800.0,3,41,2,8,44,0
CUST103815,24,F,Kochi,HNWI,Salaried,273200.0,174,5,12.51796306699418,13300.0,5,58,3,8,28,0
CUST103816,45,F,Ahmedabad,Mass Affluent,Self-Employed,250000.0,28,1,12.429220196836383,5500.0,1,71,1,18,67,0
CUST103817,64,M,Chennai,Retail,Salaried,336500.0,41,1,12.726356399830706,20100.0,1,74,1,17,56,0
CUST103818,54,F,Indore,Retail,Salaried,377800.0,112,1,12.842122880949166,5700.0,1,79,0,4,59,0
CUST103819,69,M,Indore,HNWI,Business Owner,250000.0,134,4,12.429220196836383,12600.0,4,51,2,3,74,0
CUST103820,27,F,Kolkata,HNWI,Self-Employed,309200.0,151,1,12.641746829842827,45800.0,1,5,1,3,0,0
CUST103821,21,F,Delhi,Retail,Salaried,250000.0,69,4,12.429220196836383,6300.0,4,38,1,14,90,0
CUST103822,50,F,Jaipur,Mass Affluent,Salaried,250000.0,188,2,12.429220196836383,25100.0,2,11,3,8,90,0
CUST103823,30,M,Lucknow,Mass Affluent,Salaried,250000.0,201,3,12.429220196836383,2900.0,3,50,0,15,4,0
CUST103824,53,F,Chandigarh,Retail,Retired,250000.0,54,3,12.429220196836383,21900.0,3,94,2,7,54,0
CUST103825,69,F,Bhopal,Mass Affluent,Self-Employed,570000.0,189,2,13.25339339419516,29000.0,2,53,0,8,41,0
CUST103826,39,F,Hyderabad,Retail,Self-Employed,250000.0,41,1,12.429220196836383,37300.0,1,91,1,3,56,0
CUST103827,50,M,Hyderabad,Corporate,Salaried,533000.0,121,3,13.186278579318829,14400.0,3,59,1,17,31,0
CUST103828,57,F,Chandigarh,HNWI,Salaried,290300.0,211,5,12.578673594719154,7600.0,5,95,2,3,54,0
CUST103829,29,M,Chennai,Retail,Salaried,250000.0,76,1,12.429220196836383,7600.0,1,71,0,12,92,0
CUST103830,69,F,Pune,HNWI,Salaried,300900.0,166,1,12.614536585975857,5800.0,1,39,3,4,52,0
CUST103831,31,F,Chennai,Retail,Salaried,250000.0,205,4,12.429220196836383,6600.0,4,7,0,1,9,0
CUST103832,64,F,Kolkata,SME,Salaried,386300.0,120,1,12.864372137312683,10400.0,1,18,1,14,77,0
CUST103833,56,F,Jaipur,Mass Affluent,Salaried,250000.0,205,1,12.429220196836383,1400.0,1,60,0,11,92,0
CUST103834,28,F,Chennai,Retail,Salaried,448300.0,155,4,13.013220160790162,14600.0,4,17,2,11,2,0
CUST103835,60,F,Pune,HNWI,Salaried,634200.0,124,3,13.360121217874797,17300.0,3,2,3,9,48,0
CUST103836,31,F,Kolkata,Retail,Salaried,250000.0,33,1,12.429220196836383,32100.0,1,64,0,12,84,0
CUST103837,53,F,Delhi,Corporate,Business Owner,250000.0,173,5,12.429220196836383,8800.0,5,11,0,7,50,0
CUST103838,72,M,Kochi,SME,Self-Employed,250000.0,78,3,12.429220196836383,13400.0,3,24,0,4,29,0
CUST103839,72,M,Bhopal,Mass Affluent,Salaried,979700.0,72,1,13.795002702052841,19000.0,1,81,2,17,53,0
CUST103840,68,F,Ahmedabad,Mass Affluent,Business Owner,250000.0,221,2,12.429220196836383,10300.0,2,63,1,17,19,0
CUST103841,47,M,Hyderabad,Mass Affluent,Salaried,250000.0,87,4,12.429220196836383,2800.0,4,76,3,2,21,0
CUST103842,51,F,Lucknow,Retail,Salaried,1029100.0,90,3,13.844196163546576,13000.0,3,12,1,3,10,0
CUST103843,37,M,Jaipur,Retail,Retired,250000.0,226,2,12.429220196836383,5500.0,2,31,3,5,39,0
CUST103844,70,M,Jaipur,SME,Salaried,250000.0,73,2,12.429220196836383,3500.0,2,66,3,3,97,0
CUST103845,46,F,Jaipur,Retail,Self-Employed,250000.0,178,1,12.429220196836383,14000.0,1,33,1,12,6,0
CUST103846,62,F,Surat,Retail,Salaried,292400.0,127,3,12.585881426824553,30600.0,3,23,1,14,84,0
CUST103847,40,M,Mumbai,Retail,Salaried,275800.0,22,1,12.527434870150573,12500.0,1,60,0,9,71,0
CUST103848,60,M,Delhi,SME,Salaried,250000.0,142,4,12.429220196836383,2200.0,4,69,2,6,80,0
CUST103849,33,F,Delhi,SME,Salaried,250000.0,113,1,12.429220196836383,8700.0,1,58,0,4,82,0
CUST103850,60,M,Bangalore,Retail,Salaried,277000.0,175,1,12.531776395271262,15600.0,1,6,0,10,49,0
CUST103851,23,M,Chandigarh,Retail,Salaried,593800.0,98,1,13.294299525379088,18600.0,1,2,2,4,59,0
CUST103852,26,F,Surat,Corporate,Salaried,327700.0,62,4,12.699856886253809,17300.0,4,27,3,1,3,0
CUST103853,40,F,Lucknow,Retail,Salaried,250000.0,60,2,12.429220196836383,6500.0,2,83,1,6,2,0
CUST103854,47,F,Surat,SME,Salaried,250000.0,129,2,12.429220196836383,15200.0,2,56,0,13,82,0
CUST103855,59,F,Mumbai,Corporate,Salaried,425800.0,238,2,12.961727379959191,6800.0,2,51,2,19,9,0
CUST103856,40,F,Hyderabad,HNWI,Salaried,735300.0,111,2,13.508035218172509,11100.0,2,40,0,2,94,0
CUST103857,21,F,Kochi,Retail,Salaried,250000.0,37,4,12.429220196836383,5800.0,4,2,1,10,78,0
CUST103858,38,M,Pune,HNWI,Self-Employed,523600.0,198,2,13.16848522287091,5900.0,2,71,2,12,15,0
CUST103859,44,M,Ahmedabad,SME,Student,250000.0,79,1,12.429220196836383,2100.0,1,23,1,10,49,0
CUST103860,50,M,Kochi,Retail,Salaried,250000.0,105,4,12.429220196836383,11800.0,4,33,0,19,77,0
CUST103861,55,F,Delhi,Corporate,Salaried,250000.0,204,2,12.429220196836383,8500.0,2,8,1,16,23,0
CUST103862,34,F,Kochi,Retail,Business Owner,597500.0,31,2,13.30051123642657,3900.0,2,89,1,15,6,0
CUST103863,53,M,Surat,SME,Self-Employed,641800.0,36,1,13.372033565774473,11700.0,1,47,0,1,39,0
CUST103864,55,F,Pune,Mass Affluent,Student,250000.0,53,4,12.429220196836383,27600.0,4,1,0,18,19,0
CUST103865,62,M,Ahmedabad,Retail,Self-Employed,250000.0,94,5,12.429220196836383,7500.0,5,88,1,18,40,0
CUST103866,49,F,Delhi,Mass Affluent,Self-Employed,250000.0,206,2,12.429220196836383,5300.0,2,52,3,15,51,0
CUST103867,64,M,Hyderabad,Retail,Salaried,423900.0,154,1,12.95725521638489,8400.0,1,91,1,17,10,0
CUST103868,32,M,Hyderabad,Retail,Salaried,263800.0,187,1,12.482950310008736,11200.0,1,2,0,8,53,0
CUST103869,59,M,Bhopal,Corporate,Self-Employed,250000.0,84,2,12.429220196836383,6600.0,2,42,1,18,82,0
CUST103870,23,M,Delhi,Retail,Salaried,303400.0,102,2,12.622810641870043,18300.0,2,62,0,4,15,0
CUST103871,26,F,Chennai,SME,Business Owner,250000.0,101,2,12.429220196836383,9200.0,2,2,0,14,37,0
CUST103872,67,M,Delhi,Retail,Student,374900.0,32,2,12.834417270098413,14000.0,2,61,1,9,95,0
CUST103873,46,M,Chennai,Mass Affluent,Salaried,250000.0,134,1,12.429220196836383,20100.0,1,7,0,4,20,0
CUST103874,54,F,Mumbai,SME,Salaried,328500.0,83,1,12.7022951610422,1400.0,1,55,1,6,66,0
CUST103875,53,M,Chennai,Mass Affluent,Business Owner,250000.0,228,5,12.429220196836383,22800.0,5,21,0,16,21,0
CUST103876,58,F,Surat,Corporate,Business Owner,250000.0,167,1,12.429220196836383,10400.0,1,51,3,17,11,0
CUST103877,34,F,Kochi,SME,Business Owner,487800.0,209,5,13.097662814782355,6900.0,5,11,0,8,86,0
CUST103878,30,F,Kolkata,Mass Affluent,Self-Employed,504100.0,51,2,13.13053192380214,16800.0,2,52,1,14,78,0
CUST103879,23,F,Surat,HNWI,Student,250000.0,32,1,12.429220196836383,13300.0,1,90,0,12,37,0
CUST103880,67,M,Lucknow,Retail,Salaried,316400.0,108,2,12.6647656754269,32400.0,2,27,3,16,23,0
CUST103881,33,F,Bhopal,Retail,Salaried,349000.0,139,5,12.762830066509972,3900.0,5,15,1,12,2,0
CUST103882,52,F,Indore,Retail,Salaried,355900.0,137,4,12.782407881272364,3800.0,4,13,2,8,68,0
CUST103883,45,F,Hyderabad,Corporate,Salaried,755700.0,158,2,13.535401074284367,25400.0,2,6,2,15,50,1
CUST103884,29,F,Jaipur,Mass Affluent,Business Owner,344600.0,200,1,12.75014250498702,18300.0,1,70,0,7,92,0
CUST103885,43,M,Kochi,Mass Affluent,Salaried,250000.0,82,2,12.429220196836383,17700.0,2,15,0,13,93,0
CUST103886,25,M,Chennai,SME,Self-Employed,346900.0,74,1,12.756794715628809,50400.0,1,13,0,9,77,0
CUST103887,30,F,Jaipur,Retail,Salaried,250000.0,67,1,12.429220196836383,45600.0,1,93,1,11,41,0
CUST103888,28,F,Pune,SME,Self-Employed,250000.0,90,4,12.429220196836383,165500.0,4,99,2,16,99,0
CUST103889,65,M,Chennai,Retail,Salaried,557800.0,145,3,13.23175754693118,20000.0,3,88,1,13,40,0
CUST103890,51,M,Bangalore,Retail,Salaried,369700.0,193,3,12.820449849816926,12200.0,3,35,1,14,23,0
CUST103891,70,M,Mumbai,Mass Affluent,Salaried,250000.0,103,2,12.429220196836383,5400.0,2,2,1,0,97,0
CUST103892,44,M,Kochi,Retail,Salaried,250000.0,103,1,12.429220196836383,17200.0,1,38,0,11,31,0
CUST103893,31,M,Indore,Mass Affluent,Salaried,422800.0,217,1,12.954656898159907,4900.0,1,3,1,2,37,0
CUST103894,53,F,Lucknow,HNWI,Self-Employed,250000.0,86,3,12.429220196836383,28200.0,3,52,0,17,64,0
CUST103895,71,F,Hyderabad,Corporate,Salaried,250000.0,44,2,12.429220196836383,16300.0,2,68,1,9,65,0
CUST103896,49,F,Mumbai,Retail,Student,1325000.0,86,2,14.096923772119156,12200.0,2,41,0,16,88,0
CUST103897,21,M,Lucknow,Retail,Retired,250000.0,15,1,12.429220196836383,7400.0,1,92,1,7,98,0
CUST103898,37,F,Bangalore,Retail,Salaried,513800.0,91,2,13.149591309938627,38500.0,2,13,2,0,82,0
CUST103899,70,F,Jaipur,Mass Affluent,Salaried,660200.0,216,1,13.4002996130926,20200.0,1,23,1,18,66,0
CUST103900,48,F,Chandigarh,Retail,Salaried,250000.0,195,1,12.429220196836383,18300.0,1,10,1,1,4,0
CUST103901,72,M,Mumbai,Retail,Salaried,314800.0,215,4,12.659695972140415,7000.0,4,20,0,15,7,0
CUST103902,48,M,Jaipur,Corporate,Salaried,922900.0,76,3,13.735277248794093,14200.0,3,60,0,4,2,0
CUST103903,21,M,Chandigarh,SME,Retired,353500.0,103,4,12.775641593169077,22000.0,4,18,1,10,79,0
CUST103904,68,F,Kolkata,Corporate,Retired,1109400.0,204,4,13.919330787991003,9100.0,4,21,1,7,35,0
CUST103905,62,M,Indore,Retail,Salaried,250000.0,182,2,12.429220196836383,23300.0,2,38,0,8,53,0
CUST103906,59,F,Indore,Mass Affluent,Business Owner,788800.0,49,2,13.578269350018237,27300.0,2,92,3,6,67,0
CUST103907,73,M,Ahmedabad,Retail,Business Owner,271000.0,203,2,12.509877789891931,9200.0,2,17,2,18,4,0
CUST103908,31,F,Chennai,Retail,Salaried,250000.0,30,1,12.429220196836383,14900.0,1,86,1,5,99,0
CUST103909,69,M,Surat,Retail,Retired,394000.0,65,4,12.884108726347916,68900.0,4,16,0,5,57,0
CUST103910,33,M,Lucknow,SME,Student,251000.0,130,4,12.433212202169729,32000.0,4,78,0,8,92,0
CUST103911,73,F,Ahmedabad,Mass Affluent,Student,255100.0,159,2,12.44941482415358,13800.0,2,3,2,1,2,0
CUST103912,31,F,Bangalore,Retail,Self-Employed,359000.0,192,2,12.791080452981857,33000.0,2,68,1,10,52,0
CUST103913,50,F,Kochi,Mass Affluent,Salaried,250000.0,178,1,12.429220196836383,27100.0,1,49,0,5,56,0
CUST103914,63,M,Hyderabad,SME,Salaried,250000.0,72,1,12.429220196836383,48000.0,1,3,0,13,45,0
CUST103915,25,M,Bangalore,Retail,Student,414000.0,89,2,12.933623668263472,8800.0,2,9,1,10,3,1
CUST103916,24,M,Delhi,Corporate,Salaried,486500.0,174,5,13.094994236104542,5600.0,5,54,1,6,77,0
CUST103917,66,F,Pune,Retail,Salaried,332500.0,227,1,12.71439814659232,4900.0,1,9,1,19,18,0
CUST103918,24,M,Delhi,Retail,Salaried,316600.0,209,5,12.665397584983758,21200.0,5,76,0,13,84,0
CUST103919,54,M,Kolkata,Corporate,Salaried,341600.0,232,2,12.741398668292735,14700.0,2,70,0,0,14,0
CUST103920,71,F,Hyderabad,Retail,Salaried,476700.0,164,2,13.074644738946118,9100.0,2,48,2,11,9,0
CUST103921,54,M,Pune,HNWI,Business Owner,250000.0,119,1,12.429220196836383,12900.0,1,13,0,18,3,0
CUST103922,46,M,Kochi,Retail,Salaried,250000.0,185,1,12.429220196836383,12600.0,1,8,3,2,17,0
CUST103923,43,M,Pune,Mass Affluent,Salaried,256600.0,23,2,12.455277628272214,39800.0,2,8,0,11,72,0
CUST103924,55,F,Jaipur,Mass Affluent,Salaried,301800.0,225,2,12.617523138763014,11500.0,2,54,2,8,85,0
CUST103925,51,M,Bangalore,Corporate,Self-Employed,250000.0,221,2,12.429220196836383,32000.0,2,53,1,13,49,0
CUST103926,48,M,Delhi,Corporate,Business Owner,250000.0,124,1,12.429220196836383,5200.0,1,5,3,0,11,0
CUST103927,29,M,Chandigarh,Mass Affluent,Retired,265700.0,128,1,12.490126895384028,4800.0,1,99,1,16,39,0
CUST103928,56,F,Lucknow,Retail,Business Owner,492800.0,129,1,13.107860720420167,5000.0,1,99,2,19,72,0
CUST103929,60,F,Mumbai,Retail,Salaried,250000.0,38,3,12.429220196836383,10100.0,3,41,0,3,81,0
CUST103930,59,M,Jaipur,Mass Affluent,Business Owner,250000.0,54,3,12.429220196836383,6900.0,3,31,3,19,18,0
CUST103931,25,M,Mumbai,Mass Affluent,Salaried,368500.0,177,1,12.817198704312052,16500.0,1,9,3,1,47,0
CUST103932,58,M,Delhi,Retail,Self-Employed,250000.0,13,3,12.429220196836383,2800.0,3,24,0,8,20,0
CUST103933,60,F,Kolkata,SME,Self-Employed,455200.0,166,1,13.0284943586284,3500.0,1,20,0,3,8,0
CUST103934,30,M,Lucknow,Retail,Salaried,250000.0,77,3,12.429220196836383,10800.0,3,38,0,2,73,0
CUST103935,66,M,Lucknow,Retail,Salaried,250000.0,38,2,12.429220196836383,10700.0,2,57,0,3,9,0
CUST103936,49,M,Kochi,Corporate,Self-Employed,629300.0,145,3,13.35236495858098,8700.0,3,3,1,11,88,0
CUST103937,46,F,Bangalore,Mass Affluent,Salaried,563700.0,70,1,13.242279248061351,4700.0,1,31,0,18,35,0
CUST103938,60,F,Bangalore,HNWI,Self-Employed,250000.0,110,3,12.429220196836383,24800.0,3,5,0,8,11,0
CUST103939,48,F,Ahmedabad,Retail,Salaried,340200.0,208,3,12.737291898386962,7600.0,3,0,1,5,71,0
CUST103940,50,M,Bhopal,Retail,Self-Employed,250000.0,169,1,12.429220196836383,22000.0,1,79,1,15,98,0
CUST103941,37,M,Surat,Mass Affluent,Business Owner,389000.0,232,1,12.871337193291367,43200.0,1,3,2,8,31,0
CUST103942,71,M,Surat,Retail,Salaried,250000.0,98,3,12.429220196836383,7000.0,3,95,2,4,83,0
CUST103943,73,M,Delhi,HNWI,Salaried,452800.0,100,2,13.023208014349237,68200.0,2,15,1,16,36,0
CUST103944,28,F,Bhopal,Retail,Self-Employed,549600.0,166,3,13.216947839393717,19700.0,3,7,3,6,63,0
CUST103945,60,F,Chandigarh,Retail,Salaried,250000.0,37,1,12.429220196836383,18800.0,1,49,1,17,70,0
CUST103946,22,M,Jaipur,Retail,Salaried,279500.0,206,1,12.540761149388421,8100.0,1,57,3,8,49,0
CUST103947,40,F,Kolkata,Retail,Self-Employed,556600.0,88,3,13.229603924694663,9100.0,3,19,0,1,14,0
CUST103948,73,M,Lucknow,Retail,Salaried,250000.0,115,1,12.429220196836383,9000.0,1,81,0,5,96,0
CUST103949,30,F,Lucknow,HNWI,Self-Employed,250000.0,124,1,12.429220196836383,10300.0,1,61,0,6,6,0
CUST103950,41,F,Bhopal,Mass Affluent,Salaried,399100.0,21,1,12.896969796671371,5700.0,1,20,2,4,33,0
CUST103951,32,M,Delhi,Retail,Salaried,250000.0,76,4,12.429220196836383,6200.0,4,29,1,1,41,0
CUST103952,60,F,Ahmedabad,Mass Affluent,Salaried,250000.0,38,2,12.429220196836383,20000.0,2,35,0,11,14,0
CUST103953,46,F,Surat,Retail,Student,250000.0,149,2,12.429220196836383,3000.0,2,6,1,5,74,0
CUST103954,53,M,Kolkata,Retail,Salaried,765200.0,171,2,13.547893823395263,15600.0,2,85,0,2,18,0
CUST103955,71,M,Indore,Corporate,Salaried,925200.0,7,2,13.73776629018622,19000.0,2,54,3,14,38,0
CUST103956,49,F,Mumbai,HNWI,Salaried,250000.0,7,1,12.429220196836383,6000.0,1,46,3,8,66,0
CUST103957,60,M,Delhi,Mass Affluent,Self-Employed,250000.0,197,1,12.429220196836383,9100.0,1,39,0,10,39,0
CUST103958,26,M,Kochi,Retail,Self-Employed,250000.0,84,1,12.429220196836383,15600.0,1,14,2,8,84,1
CUST103959,32,F,Delhi,Retail,Salaried,791100.0,203,4,13.581180925071386,10300.0,4,67,1,15,67,0
CUST103960,72,F,Pune,HNWI,Salaried,444700.0,160,3,13.005157425203253,8700.0,3,97,1,4,73,0
CUST103961,67,F,Chennai,Mass Affluent,Salaried,645900.0,189,4,13.378401520246646,39200.0,4,70,0,7,76,0
CUST103962,56,M,Surat,Mass Affluent,Self-Employed,488600.0,95,4,13.09930148446762,8800.0,4,68,1,7,13,0
CUST103963,41,F,Mumbai,SME,Business Owner,250000.0,77,1,12.429220196836383,15800.0,1,15,2,14,60,0
CUST103964,31,M,Kolkata,Retail,Self-Employed,250000.0,175,3,12.429220196836383,12000.0,3,44,3,11,9,0
CUST103965,66,F,Chandigarh,Corporate,Self-Employed,250000.0,153,2,12.429220196836383,25300.0,2,74,0,12,82,0
CUST103966,63,F,Kolkata,Mass Affluent,Salaried,250000.0,139,3,12.429220196836383,13200.0,3,57,0,12,89,0
CUST103967,34,M,Jaipur,Retail,Self-Employed,250000.0,91,5,12.429220196836383,35700.0,5,43,0,8,71,0
CUST103968,52,F,Chandigarh,Retail,Self-Employed,250000.0,149,2,12.429220196836383,24000.0,2,98,2,17,65,0
CUST103969,54,F,Lucknow,Mass Affluent,Salaried,394100.0,97,3,12.884362500606924,22700.0,3,79,1,10,68,0
CUST103970,46,F,Kochi,Retail,Retired,291100.0,214,2,12.581425564973435,35200.0,2,30,3,6,52,0
CUST103971,71,M,Chandigarh,Mass Affluent,Salaried,557900.0,171,4,13.231936806267933,28900.0,4,58,0,2,20,0
CUST103972,27,F,Lucknow,HNWI,Self-Employed,312100.0,98,1,12.651082132354988,34300.0,1,31,1,19,34,1
CUST103973,34,M,Indore,Mass Affluent,Self-Employed,250000.0,203,2,12.429220196836383,8700.0,2,5,2,4,75,0
CUST103974,26,M,Ahmedabad,Mass Affluent,Business Owner,300500.0,22,4,12.613206360738884,145400.0,4,88,3,14,80,0
CUST103975,58,M,Indore,Mass Affluent,Salaried,250000.0,200,1,12.429220196836383,11400.0,1,44,2,12,68,0
CUST103976,55,F,Lucknow,Mass Affluent,Retired,250000.0,103,2,12.429220196836383,31000.0,2,1,3,4,35,0
CUST103977,74,F,Kolkata,Corporate,Salaried,394700.0,60,2,12.885883795217529,20700.0,2,86,1,2,14,0
CUST103978,50,F,Jaipur,Retail,Salaried,494300.0,200,2,13.110899922355921,9300.0,2,75,0,6,83,0
CUST103979,29,M,Kolkata,SME,Business Owner,280200.0,159,1,12.543262481758047,12700.0,1,85,2,0,82,0
CUST103980,45,F,Kolkata,Retail,Salaried,250000.0,23,1,12.429220196836383,2800.0,1,72,1,3,51,0
CUST103981,25,M,Chennai,Retail,Self-Employed,250000.0,68,2,12.429220196836383,4900.0,2,95,0,8,10,0
CUST103982,57,M,Ahmedabad,HNWI,Salaried,540400.0,111,2,13.200066735547594,78600.0,2,27,2,16,88,0
CUST103983,57,F,Kolkata,Retail,Retired,360600.0,153,5,12.79552736290336,1000.0,5,39,2,10,83,0
CUST103984,67,F,Lucknow,Retail,Business Owner,319600.0,194,3,12.6748286217805,15300.0,3,50,1,19,23,0
CUST103985,39,F,Kolkata,Retail,Salaried,267600.0,91,2,12.497252344150006,4200.0,2,52,0,19,10,0
CUST103986,37,M,Ahmedabad,HNWI,Business Owner,250000.0,195,1,12.429220196836383,8900.0,1,15,0,16,65,1
CUST103987,24,F,Bangalore,Mass Affluent,Salaried,250000.0,190,4,12.429220196836383,16500.0,4,70,0,6,66,0
CUST103988,43,F,Kolkata,Retail,Self-Employed,312300.0,94,1,12.651722745315356,46400.0,1,23,1,11,55,0
CUST103989,46,F,Kolkata,Mass Affluent,Business Owner,250000.0,225,5,12.429220196836383,41100.0,5,73,1,17,74,0
CUST103990,61,M,Chandigarh,Retail,Self-Employed,250000.0,226,5,12.429220196836383,2800.0,5,80,1,5,72,0
CUST103991,61,M,Pune,SME,Self-Employed,752200.0,73,5,13.53075885445115,16700.0,5,29,0,1,60,0
CUST103992,28,F,Mumbai,Retail,Business Owner,260700.0,136,1,12.471129435740856,8500.0,1,20,0,4,97,0
CUST103993,36,F,Chennai,Mass Affluent,Self-Employed,250000.0,209,1,12.429220196836383,4200.0,1,83,1,19,74,0
CUST103994,48,F,Surat,Mass Affluent,Retired,250000.0,132,3,12.429220196836383,38300.0,3,31,0,7,12,0
CUST103995,39,F,Bangalore,Mass Affluent,Salaried,250000.0,179,2,12.429220196836383,44700.0,2,49,0,8,77,0
CUST103996,22,M,Bangalore,SME,Salaried,250000.0,193,2,12.429220196836383,22400.0,2,98,1,19,23,0
CUST103997,66,F,Kolkata,Retail,Business Owner,250000.0,138,2,12.429220196836383,6900.0,2,18,0,0,39,0
