loan_id,customer_id,loan_type,loan_amount,interest_rate,tenure_months,loan_purpose,age,annual_income,employment_type,months_on_book,num_products,segment,loan_to_income,emi_to_income,income_log,loan_amount_log,credit_bureau_score,default
LOAN204252,CUST100070,Education Loan,50000.0,16.42,180,Wedding,63,250000.0,Salaried,211,5,HNWI,0.2,0.013333333333333334,12.429220196836383,10.819798284210286,413,0
LOAN204253,CUST103338,Home Loan,375000.0,11.43,84,Home Renovation,67,250000.0,Business Owner,183,4,Corporate,1.5,0.21428571428571433,12.429220196836383,12.834683971615659,421,0
LOAN204254,CUST101660,Business Loan,134000.0,13.42,60,Wedding,54,250000.0,Salaried,175,2,Mass Affluent,0.536,0.10720000000000002,12.429220196836383,11.80560254159177,472,0
LOAN204255,CUST104733,Business Loan,91000.0,8.9,240,Debt Consolidation,35,250000.0,Self-Employed,31,2,Mass Affluent,0.364,0.0182,12.429220196836383,11.418625774449598,393,0
LOAN204256,CUST102199,Home Loan,306000.0,9.95,60,Home Renovation,30,373800.0,Business Owner,33,4,Mass Affluent,0.8186195826645265,0.1637239165329053,12.831478849227416,12.631343648903034,442,0
LOAN204257,CUST100690,Personal Loan,50000.0,18.13,84,Home Purchase,74,250000.0,Retired,42,1,Retail,0.2,0.02857142857142857,12.429220196836383,10.819798284210286,446,0
LOAN204258,CUST101381,Education Loan,50000.0,14.05,48,Education,36,281400.0,Self-Employed,182,1,Mass Affluent,0.17768301350390903,0.04442075337597726,12.547535977316382,10.819798284210286,520,0
LOAN204259,CUST104422,Education Loan,119000.0,16.95,180,Vehicle Purchase,62,250000.0,Salaried,193,2,Mass Affluent,0.476,0.031733333333333336,12.429220196836383,11.686887175419702,476,0
LOAN204260,CUST103689,Business Loan,163000.0,12.65,84,Medical Expense,30,250000.0,Self-Employed,45,5,SME,0.652,0.09314285714285714,12.429220196836383,12.001511614739405,352,0
LOAN204261,CUST106511,Auto Loan,51000.0,14.76,84,Wedding,64,623100.0,Salaried,209,2,Mass Affluent,0.08184882041405873,0.011692688630579819,13.342463903409858,10.839600519357369,588,0
LOAN204262,CUST104896,Auto Loan,315000.0,12.3,180,Vehicle Purchase,66,250000.0,Salaried,148,1,HNWI,1.26,0.084,12.429220196836383,12.660331092405906,329,1
LOAN204263,CUST101701,Personal Loan,202000.0,17.02,120,Business Expansion,30,250000.0,Business Owner,225,1,Retail,0.808,0.0808,12.429220196836383,12.216027926866138,497,0
LOAN204264,CUST100636,Home Loan,116000.0,18.15,48,Home Renovation,33,387700.0,Salaried,151,2,Retail,0.2992004126902244,0.0748001031725561,12.867989702969597,11.661354090741,500,0
LOAN204265,CUST106897,Home Loan,392000.0,10.87,48,Education,38,289700.0,Salaried,57,1,Corporate,1.3531239212978943,0.33828098032447357,12.576604635598223,12.879019669789754,448,0
LOAN204266,CUST102429,Business Loan,246000.0,11.9,60,Education,35,250000.0,Business Owner,200,1,Mass Affluent,0.984,0.1968,12.429220196836383,12.413090879946887,515,0
LOAN204267,CUST103971,Home Loan,66000.0,13.78,120,Business Expansion,71,557900.0,Salaried,171,4,Mass Affluent,0.11830077074744579,0.011830077074744578,13.231936806267933,11.097425172408931,503,0
LOAN204268,CUST102395,Education Loan,105000.0,12.13,120,Education,56,250000.0,Salaried,189,3,Retail,0.42,0.042,12.429220196836383,11.561725152903833,345,1
LOAN204269,CUST102581,Education Loan,70000.0,11.66,180,Home Renovation,45,250000.0,Retired,45,2,Retail,0.28,0.018666666666666668,12.429220196836383,11.156264806643742,334,0
LOAN204270,CUST103591,Home Loan,250000.0,16.49,84,Vehicle Purchase,36,250000.0,Self-Employed,58,2,Retail,1.0,0.14285714285714288,12.429220196836383,12.429220196836383,500,0
LOAN204271,CUST104826,Education Loan,168000.0,13.16,12,Travel,31,372600.0,Salaried,172,2,HNWI,0.45088566827697263,0.45088566827697263,12.828263420989288,12.031725210748633,444,1
LOAN204272,CUST100164,Auto Loan,438000.0,15.0,84,Travel,43,530400.0,Salaried,73,2,Retail,0.8257918552036199,0.11797026502908857,13.181388603221546,12.989976472461,409,0
LOAN204273,CUST104763,Education Loan,255000.0,16.97,120,Home Purchase,33,320300.0,Business Owner,123,1,Retail,0.7961286294099282,0.07961286294099282,12.677016457665433,12.449022745701502,453,0
LOAN204274,CUST103227,Home Loan,104000.0,13.93,60,Medical Expense,41,541500.0,Salaried,63,1,HNWI,0.19205909510618652,0.0384118190212373,13.202100192143545,11.552155793461898,535,0
LOAN204275,CUST105003,Education Loan,91000.0,10.89,120,Wedding,57,257500.0,Salaried,130,2,SME,0.3533980582524272,0.03533980582524272,12.458778882573533,11.418625774449598,417,1
LOAN204276,CUST100117,Home Loan,262000.0,17.74,84,Home Renovation,28,250000.0,Salaried,72,1,HNWI,1.048,0.14971428571428574,12.429220196836383,12.476103599529843,300,1
LOAN204277,CUST102976,Personal Loan,54000.0,8.54,120,Education,47,257900.0,Salaried,47,1,Retail,0.20938348196975573,0.02093834819697557,12.460331069333806,10.896757843893464,375,0
LOAN204278,CUST103142,Home Loan,125000.0,10.68,240,Business Expansion,45,250000.0,Salaried,86,1,Retail,0.5,0.025000000000000005,12.429220196836383,11.736077016252437,423,1
LOAN204279,CUST104907,Auto Loan,302000.0,14.42,36,Home Purchase,63,250000.0,Salaried,121,1,Corporate,1.208,0.4026666666666667,12.429220196836383,12.618185607609803,372,0
LOAN204280,CUST107563,Education Loan,73000.0,14.54,240,Wedding,66,250000.0,Self-Employed,78,1,Mass Affluent,0.292,0.014600000000000002,12.429220196836383,11.19822841866684,470,0
LOAN204281,CUST104134,Personal Loan,148000.0,12.92,24,Vehicle Purchase,74,250000.0,Business Owner,68,2,Retail,0.592,0.29600000000000004,12.429220196836383,11.904974309480181,355,0
LOAN204282,CUST100213,Education Loan,286000.0,11.63,12,Medical Expense,45,315300.0,Retired,55,2,Corporate,0.9070726292419917,0.9070726292419917,12.661283017110742,12.563750586299374,462,0
LOAN204283,CUST101400,Auto Loan,53000.0,13.64,240,Vehicle Purchase,67,250000.0,Self-Employed,79,1,Retail,0.212,0.010600000000000002,12.429220196836383,10.87806606028079,418,0
LOAN204284,CUST100311,Auto Loan,110000.0,16.57,12,Education,57,384500.0,Salaried,26,1,Mass Affluent,0.28608582574772434,0.2860858257477243,12.859701668704687,11.608244735642321,337,1
LOAN204285,CUST106471,Business Loan,200000.0,12.57,180,Medical Expense,28,250000.0,Student,111,3,HNWI,0.8,0.05333333333333334,12.429220196836383,12.206077645517674,405,0
LOAN204286,CUST103645,Education Loan,118000.0,12.78,24,Business Expansion,49,250000.0,Salaried,202,2,Retail,0.472,0.23600000000000002,12.429220196836383,11.678448377988165,421,0
LOAN204287,CUST105887,Auto Loan,2004000.0,17.12,48,Education,30,263400.0,Salaried,86,1,HNWI,7.6082004555808656,1.9020501138952164,12.481432864791325,14.510656240188764,300,0
LOAN204288,CUST105068,Education Loan,889000.0,11.02,60,Travel,22,461500.0,Retired,180,3,Retail,1.9263271939328277,0.3852654387865655,13.042239499769934,13.697853639354802,529,0
LOAN204289,CUST102301,Personal Loan,283000.0,8.96,240,Debt Consolidation,28,333900.0,Salaried,123,1,Mass Affluent,0.8475591494459419,0.0423779574722971,12.718599820835916,12.553205710188037,491,0
LOAN204290,CUST101832,Business Loan,209000.0,15.67,120,Medical Expense,52,270300.0,Self-Employed,205,2,Retail,0.7732149463559008,0.07732149463559009,12.50729143185074,12.250094315624496,457,0
LOAN204291,CUST104603,Home Loan,181000.0,14.64,120,Travel,61,308000.0,Salaried,181,2,Retail,0.5876623376623377,0.05876623376623376,12.637858308703688,12.10625783509458,388,0
LOAN204292,CUST100601,Auto Loan,53000.0,8.64,48,Education,63,250000.0,Retired,149,4,Corporate,0.212,0.053000000000000005,12.429220196836383,10.87806606028079,411,0
LOAN204293,CUST102652,Education Loan,74000.0,11.39,180,Home Purchase,74,870500.0,Self-Employed,171,2,Retail,0.08500861573808156,0.0056672410492054365,13.676824186954798,11.211833885608513,588,0
LOAN204294,CUST104760,Education Loan,169000.0,13.91,120,Wedding,73,250000.0,Salaried,6,3,Corporate,0.676,0.0676,12.429220196836383,12.037659911047468,402,0
LOAN204295,CUST101689,Education Loan,321000.0,15.06,24,Business Expansion,26,250000.0,Salaried,66,1,Retail,1.284,0.642,12.429220196836383,12.679199517372098,424,0
LOAN204296,CUST100667,Auto Loan,396000.0,11.31,36,Medical Expense,67,437500.0,Student,121,1,Mass Affluent,0.9051428571428571,0.3017142857142857,12.98883427049148,12.889172015485954,530,1
LOAN204297,CUST107033,Personal Loan,189000.0,10.54,36,Debt Consolidation,53,250000.0,Student,158,2,Corporate,0.756,0.252,12.429220196836383,12.149507585033072,506,0
LOAN204298,CUST101210,Auto Loan,349000.0,12.72,120,Education,54,367900.0,Self-Employed,75,1,HNWI,0.9486273443870618,0.09486273443870617,12.815569159219098,12.762830066509972,459,0
LOAN204299,CUST105710,Business Loan,191000.0,11.29,12,Vehicle Purchase,35,250000.0,Student,70,1,SME,0.764,0.764,12.429220196836383,12.160033942617156,345,0
LOAN204300,CUST102130,Home Loan,363000.0,11.33,12,Home Purchase,59,528000.0,Retired,152,4,Corporate,0.6875,0.6875,13.176853456625999,12.80216086806413,542,0
LOAN204301,CUST105177,Home Loan,182000.0,10.48,48,Debt Consolidation,45,250000.0,Salaried,15,3,HNWI,0.728,0.182,12.429220196836383,12.111767460549332,465,0
LOAN204302,CUST106514,Personal Loan,164000.0,10.55,240,Home Renovation,64,351500.0,Retired,121,2,Retail,0.4665718349928876,0.02332859174964438,12.769967835179024,12.00762780434872,398,0
LOAN204303,CUST100038,Personal Loan,66000.0,13.31,36,Education,35,441700.0,Salaried,68,2,HNWI,0.1494226850803713,0.04980756169345709,12.998388461562133,11.097425172408931,488,0
LOAN204304,CUST101713,Home Loan,50000.0,13.57,24,Business Expansion,60,250000.0,Salaried,56,5,Retail,0.2,0.10000000000000002,12.429220196836383,10.819798284210286,388,0
LOAN204305,CUST104437,Auto Loan,140000.0,9.83,60,Debt Consolidation,72,250000.0,Salaried,33,3,Corporate,0.56,0.11200000000000002,12.429220196836383,11.849404844423074,370,1
LOAN204306,CUST107847,Home Loan,529000.0,10.63,240,Debt Consolidation,70,250000.0,Self-Employed,46,4,Mass Affluent,2.116,0.1058,12.429220196836383,13.178745601197818,306,0
LOAN204307,CUST107818,Education Loan,137000.0,13.19,84,Business Expansion,58,250000.0,Salaried,57,1,HNWI,0.548,0.07828571428571429,12.429220196836383,11.827743504053695,442,0
LOAN204308,CUST102579,Business Loan,104000.0,14.01,120,Wedding,51,250000.0,Business Owner,212,1,Retail,0.416,0.0416,12.429220196836383,11.552155793461898,419,0
LOAN204309,CUST103313,Business Loan,61000.0,13.89,12,Wedding,33,1036900.0,Self-Employed,207,4,HNWI,0.05882920243032115,0.05882920243032115,13.85174701495906,11.0186455364637,660,0
LOAN204310,CUST100204,Personal Loan,262000.0,14.08,12,Wedding,45,506100.0,Self-Employed,124,1,Mass Affluent,0.5176842521240862,0.5176842521240861,13.134491533094309,12.476103599529843,450,0
LOAN204311,CUST103311,Education Loan,232000.0,13.35,12,Wedding,42,602000.0,Self-Employed,111,3,Corporate,0.3853820598006645,0.3853820598006644,13.308014385419147,12.354496960983985,621,0
LOAN204312,CUST101771,Auto Loan,282000.0,13.9,84,Education,41,250000.0,Salaried,137,5,Retail,1.128,0.16114285714285717,12.429220196836383,12.549665896013254,423,0
LOAN204313,CUST106120,Home Loan,227000.0,10.94,180,Education,33,250000.0,Retired,157,3,Mass Affluent,0.908,0.060533333333333335,12.429220196836383,12.33270970174018,480,1
LOAN204314,CUST106763,Education Loan,170000.0,15.99,24,Vehicle Purchase,67,250000.0,Self-Employed,60,2,Retail,0.68,0.34,12.429220196836383,12.04355959836804,300,0
LOAN204315,CUST103171,Education Loan,90000.0,16.06,48,Home Purchase,71,332200.0,Self-Employed,66,3,Mass Affluent,0.27092113184828415,0.06773028296207105,12.713495486391599,11.407576060361786,397,0
LOAN204316,CUST100937,Business Loan,177000.0,14.0,120,Medical Expense,29,250000.0,Student,13,2,Retail,0.708,0.0708,12.429220196836383,12.083910661257521,387,1
LOAN204317,CUST107177,Auto Loan,287000.0,9.04,240,Business Expansion,63,250000.0,Salaried,233,3,Retail,1.148,0.0574,12.429220196836383,12.567240979056246,427,0
LOAN204318,CUST104911,Business Loan,351000.0,13.3,84,Education,50,332000.0,Salaried,28,4,Retail,1.0572289156626506,0.1510327022375215,12.712893259942282,12.768544351446794,351,0
LOAN204319,CUST103346,Home Loan,673000.0,11.63,84,Business Expansion,53,502800.0,Salaried,119,2,Retail,1.3385043754972157,0.1912149107853165,13.127949744558622,13.419502094509863,570,0
LOAN204320,CUST103179,Education Loan,225000.0,15.86,180,Medical Expense,30,250000.0,Business Owner,31,1,Retail,0.9,0.060000000000000005,12.429220196836383,12.323860125621126,341,0
LOAN204321,CUST103740,Home Loan,371000.0,17.68,120,Wedding,33,842400.0,Business Owner,67,3,Mass Affluent,0.44040835707502374,0.04404083570750237,13.644011426885719,12.82396003700373,521,0
LOAN204322,CUST104015,Personal Loan,117000.0,14.4,48,Medical Expense,28,250000.0,Student,163,2,Retail,0.468,0.117,12.429220196836383,11.669937760751914,379,0
LOAN204323,CUST101475,Home Loan,434000.0,14.61,60,Debt Consolidation,37,250000.0,Salaried,18,2,Mass Affluent,1.736,0.3472,12.429220196836383,12.980802117227352,416,0
LOAN204324,CUST100407,Business Loan,152000.0,15.37,60,Business Expansion,28,250000.0,Self-Employed,106,2,Retail,0.608,0.12160000000000001,12.429220196836383,11.931642378754141,322,0
LOAN204325,CUST105015,Home Loan,386000.0,18.27,84,Vehicle Purchase,71,264800.0,Self-Employed,188,1,Retail,1.457703927492447,0.20824341821320672,12.486733879472904,12.863595239117187,370,0
LOAN204326,CUST104203,Auto Loan,323000.0,11.95,240,Vehicle Purchase,28,280400.0,Salaried,110,1,HNWI,1.1519258202567761,0.05759629101283879,12.543976000470021,12.685410698175232,410,0
LOAN204327,CUST100116,Personal Loan,145000.0,16.48,240,Vehicle Purchase,23,250000.0,Salaried,196,2,Retail,0.58,0.029,12.429220196836383,11.884495917930655,358,0
LOAN204328,CUST107056,Business Loan,185000.0,8.98,180,Wedding,41,314600.0,Salaried,12,1,Mass Affluent,0.5880483153210426,0.03920322102140284,12.659060448240805,12.128116509451258,359,0
LOAN204329,CUST102268,Personal Loan,349000.0,15.94,48,Home Renovation,27,295000.0,Salaried,136,1,Mass Affluent,1.1830508474576271,0.2957627118644068,12.59473402514672,12.762830066509972,378,1
LOAN204330,CUST100222,Personal Loan,50000.0,13.98,240,Wedding,59,250000.0,Salaried,11,3,HNWI,0.2,0.01,12.429220196836383,10.819798284210286,400,0
LOAN204331,CUST100948,Education Loan,227000.0,17.27,240,Travel,72,250000.0,Salaried,94,1,Retail,0.908,0.0454,12.429220196836383,12.33270970174018,300,1
LOAN204332,CUST105779,Home Loan,605000.0,18.45,36,Wedding,27,440600.0,Retired,7,1,Retail,1.3731275533363596,0.45770918444545317,12.995894982980124,13.312985389904174,472,0
LOAN204333,CUST105515,Auto Loan,257000.0,17.82,12,Medical Expense,58,349000.0,Salaried,207,1,Retail,0.7363896848137536,0.7363896848137537,12.762830066509972,12.456835254920371,373,0
LOAN204334,CUST104543,Education Loan,110000.0,18.46,84,Travel,54,250000.0,Salaried,136,4,Corporate,0.44,0.06285714285714286,12.429220196836383,11.608244735642321,374,0
LOAN204335,CUST100800,Education Loan,80000.0,13.01,120,Travel,21,276700.0,Salaried,164,1,SME,0.28912179255511383,0.028912179255511383,12.530692779790893,11.289794413577894,426,0
LOAN204336,CUST107403,Education Loan,172000.0,17.1,120,Medical Expense,34,528200.0,Self-Employed,117,2,Mass Affluent,0.3256342294585384,0.03256342294585384,13.177232172065642,12.055255569732177,520,0
LOAN204337,CUST105013,Business Loan,81000.0,11.41,120,Medical Expense,71,1049100.0,Salaried,228,2,Mass Affluent,0.077209036316843,0.007720903631684301,13.863444164917102,11.302216779257382,646,0
LOAN204338,CUST100818,Personal Loan,134000.0,16.08,48,Wedding,56,250000.0,Self-Employed,189,4,Retail,0.536,0.134,12.429220196836383,11.80560254159177,423,0
LOAN204339,CUST101227,Home Loan,284000.0,15.33,84,Medical Expense,74,396600.0,Salaried,25,1,Mass Affluent,0.7160867372667675,0.10229810532382393,12.890686016496828,12.556733038263905,372,0
LOAN204340,CUST101776,Personal Loan,677000.0,9.28,240,Education,38,362900.0,Salaried,128,4,Retail,1.8655276935794984,0.09327638467897492,12.801885348777414,13.425428028998196,507,0
LOAN204341,CUST105279,Personal Loan,245000.0,16.98,36,Medical Expense,31,250000.0,Self-Employed,68,2,Retail,0.98,0.3266666666666667,12.429220196836383,12.409017571151187,427,0
LOAN204342,CUST105680,Business Loan,102000.0,17.66,48,Wedding,31,250000.0,Salaried,74,1,SME,0.408,0.10200000000000001,12.429220196836383,11.532737896139919,429,0
LOAN204343,CUST101678,Education Loan,633000.0,8.59,36,Debt Consolidation,70,250000.0,Salaried,206,5,Mass Affluent,2.532,0.844,12.429220196836383,13.358227280903897,332,1
LOAN204344,CUST102957,Auto Loan,106000.0,18.39,240,Education,47,250000.0,Salaried,118,1,Retail,0.424,0.021200000000000004,12.429220196836383,11.571203807011969,422,0
LOAN204345,CUST104598,Home Loan,523000.0,10.5,24,Education,72,1216200.0,Salaried,34,3,Corporate,0.4300279559283013,0.21501397796415064,14.011242623900994,13.167338655091122,613,0
LOAN204346,CUST100840,Business Loan,63000.0,9.06,240,Wedding,36,460100.0,Salaried,94,3,Mass Affluent,0.1369267550532493,0.006846337752662465,13.039201309581754,11.050905878263567,509,0
LOAN204347,CUST107897,Education Loan,96000.0,16.41,24,Vehicle Purchase,68,250000.0,Salaried,223,2,Mass Affluent,0.384,0.192,12.429220196836383,11.472113887062386,342,0
LOAN204348,CUST101297,Home Loan,129000.0,18.11,36,Debt Consolidation,57,420200.0,Salaried,71,4,Retail,0.30699666825321276,0.10233222275107093,12.94848844720934,11.767575435251748,486,0
LOAN204349,CUST100899,Auto Loan,518000.0,10.23,12,Business Expansion,54,318800.0,Salaried,169,1,Retail,1.6248431618569636,1.6248431618569634,12.672322362656137,13.157732451741687,446,0
LOAN204350,CUST101933,Education Loan,92000.0,12.0,120,Home Purchase,72,250000.0,Salaried,156,3,Mass Affluent,0.368,0.0368,12.429220196836383,11.429554725537322,464,0
LOAN204351,CUST105670,Education Loan,138000.0,9.34,36,Business Expansion,40,278100.0,Salaried,68,1,Mass Affluent,0.4962243797195254,0.16540812657317513,12.535739636044429,11.835016210489899,446,0
LOAN204352,CUST107540,Personal Loan,198000.0,9.96,36,Home Purchase,56,250000.0,Business Owner,208,2,Retail,0.792,0.264,12.429220196836383,12.19602736016897,437,0
LOAN204353,CUST103161,Business Loan,70000.0,14.11,120,Travel,69,250000.0,Salaried,206,2,Retail,0.28,0.028000000000000004,12.429220196836383,11.156264806643742,401,0
LOAN204354,CUST100956,Auto Loan,92000.0,16.95,48,Home Renovation,42,371900.0,Salaried,138,5,Retail,0.24737832750739447,0.06184458187684862,12.82638296880441,11.429554725537322,545,0
LOAN204355,CUST107724,Education Loan,159000.0,11.77,180,Business Expansion,68,250000.0,Business Owner,191,2,Retail,0.636,0.04240000000000001,12.429220196836383,11.976665770490767,456,0
LOAN204356,CUST105241,Business Loan,122000.0,16.48,12,Travel,68,807000.0,Self-Employed,100,4,Mass Affluent,0.15117719950433706,0.15117719950433703,13.60108018640869,11.711784520403112,607,0
LOAN204357,CUST105235,Personal Loan,86000.0,14.15,84,Home Renovation,67,302300.0,Business Owner,195,2,Retail,0.28448561032087333,0.04064080147441047,12.619178488734292,11.362114203075018,485,0
LOAN204358,CUST101085,Auto Loan,234000.0,16.91,24,Vehicle Purchase,66,250000.0,Salaried,230,1,HNWI,0.936,0.468,12.429220196836383,12.36308066783498,491,1
