txn_id,customer_id,amount,txn_type,channel,merchant,hour_of_day,day_of_week,is_international,amount_log,is_night_txn,is_weekend,is_high_amount,is_fraud
TXN1070395,CUST104568,283.9,Cheque,Internet Banking,Jeweller,12,5,0,5.652138241503862,0,1,0,0
TXN1070396,CUST102801,92.97,NEFT,Internet Banking,Electronics Store,18,1,0,4.542975582394973,0,0,0,0
TXN1070397,CUST101564,1494.3,ATM Withdrawal,Branch,Amazon,12,3,1,7.310082134589798,0,0,0,0
TXN1070398,CUST107531,702.64,RTGS,Branch,Amazon,5,6,1,6.5562668617307045,1,1,0,0
TXN1070399,CUST103960,681.64,NEFT,Mobile App,Electronics Store,17,0,0,6.525967634228329,0,0,0,0
TXN1070400,CUST102103,3859.38,NEFT,ATM,IRCTC,5,2,0,8.258520903209282,1,0,0,0
TXN1070401,CUST104006,134.19,NEFT,Internet Banking,Myntra,14,3,0,4.906681196376314,0,0,0,0
TXN1070402,CUST106827,250.6,NEFT,Internet Banking,Petrol Pump,19,2,0,5.527840524826286,0,0,0,0
TXN1070403,CUST106081,10.0,Online Transfer,ATM,Zomato,3,1,0,2.3978952727983707,1,0,0,0
TXN1070404,CUST101070,951.5,International,Mobile App,Petrol Pump,10,2,0,6.859090107000856,0,0,0,1
TXN1070405,CUST101641,67.65,RTGS,Mobile App,Amazon,23,4,0,4.229021132213981,1,0,0,0
TXN1070406,CUST100450,548.43,POS,ATM,Myntra,0,0,0,6.3088813771940355,1,0,0,0
TXN1070407,CUST103376,22.79,Online Transfer,POS Terminal,IRCTC,21,4,1,3.1692653243148663,0,0,0,0
TXN1070408,CUST103632,524.59,Online Transfer,Branch,Flipkart,12,6,0,6.2645214411142165,0,1,0,0
TXN1070409,CUST103923,607.8,International,Internet Banking,Big Bazaar,18,3,0,6.411489806547476,0,0,0,0
TXN1070410,CUST100047,310.48,ATM Withdrawal,Mobile App,Zomato,23,5,0,5.741335130708785,1,1,0,0
TXN1070411,CUST106261,265.23,UPI Payment,Mobile App,Swiggy,7,5,0,5.584360596831292,0,1,0,0
TXN1070412,CUST107282,132.52,RTGS,Mobile App,Flipkart,8,6,0,4.89425127935358,0,1,0,0
TXN1070413,CUST103092,5368.62,POS,POS Terminal,Petrol Pump,3,1,0,8.588512421498125,1,0,0,0
TXN1070414,CUST105572,69.55,Online Transfer,Branch,Petrol Pump,9,4,0,4.256321678298823,0,0,0,0
TXN1070415,CUST104305,9073.93,RTGS,Branch,Petrol Pump,5,6,1,9.113270945604679,1,1,0,0
TXN1070416,CUST102500,251.91,UPI Payment,POS Terminal,Pharmacy,13,4,0,5.533033694214862,0,0,0,0
TXN1070417,CUST102542,5954.52,UPI Payment,ATM,Zomato,10,5,1,8.6920737995556,0,1,0,0
TXN1070418,CUST106690,483.1,ATM Withdrawal,POS Terminal,Flipkart,19,1,0,6.182291496945648,0,0,0,0
TXN1070419,CUST102537,1779.84,POS,Mobile App,DMart,17,5,0,7.484840442083932,0,1,0,0
TXN1070420,CUST104092,52.99,International,Branch,Jeweller,18,3,0,3.9887988442301956,0,0,0,0
TXN1070421,CUST102820,18.95,International,POS Terminal,Big Bazaar,16,1,0,2.9932291433358724,0,0,0,0
TXN1070422,CUST106666,4506.92,ATM Withdrawal,ATM,Pharmacy,3,3,0,8.413591128773275,1,0,0,0
TXN1070423,CUST101119,6280.62,Online Transfer,POS Terminal,Myntra,8,3,0,8.745383187979265,0,0,0,0
TXN1070424,CUST107639,103.52,Cheque,Branch,Electronics Store,22,6,0,4.649378440652412,0,1,0,0
TXN1070425,CUST103668,10128.28,Cheque,ATM,Jeweller,6,0,0,9.223185518704863,0,0,0,0
TXN1070426,CUST103021,12.86,POS,ATM,Amazon,10,4,0,2.6290069937617573,0,0,0,0
TXN1070427,CUST104093,395.36,Online Transfer,Mobile App,Myntra,19,0,0,5.982322889190699,0,0,0,0
TXN1070428,CUST102011,144.17,RTGS,Internet Banking,Unknown Merchant,11,4,0,4.9779054694733365,0,0,0,0
TXN1070429,CUST101740,322.03,International,Mobile App,Amazon,10,3,0,5.7777451981666115,0,0,0,0
TXN1070430,CUST102645,4089.2,UPI Payment,Internet Banking,Flipkart,20,6,0,8.316349147596794,0,1,0,0
TXN1070431,CUST106677,19.14,RTGS,Internet Banking,Unknown Merchant,13,3,0,3.0027078872904163,0,0,0,0
TXN1070432,CUST103660,617.93,ATM Withdrawal,ATM,Zomato,12,3,0,6.427992180667964,0,0,0,0
TXN1070433,CUST102432,23.42,RTGS,POS Terminal,Electronics Store,11,6,0,3.1954024686825586,0,1,0,0
TXN1070434,CUST102343,89.21,RTGS,Mobile App,Reliance,7,1,0,4.502140285668547,0,0,0,0
TXN1070435,CUST102394,911.91,Online Transfer,Mobile App,DMart,5,6,0,6.81663729961335,1,1,0,0
TXN1070436,CUST101370,423.39,POS,ATM,IRCTC,2,5,0,6.050652843785504,1,1,0,0
TXN1070437,CUST100250,553.81,UPI Payment,ATM,Jeweller,7,6,0,6.318625712791575,0,1,0,0
TXN1070438,CUST104048,36.67,RTGS,ATM,Petrol Pump,15,3,0,3.62886402170395,0,0,0,0
TXN1070439,CUST103926,3473.99,ATM Withdrawal,Branch,Zomato,22,1,0,8.15334688029691,0,0,0,0
TXN1070440,CUST100046,98.18,POS,Mobile App,Pharmacy,21,2,0,4.596936381060988,0,0,0,0
TXN1070441,CUST104487,2268.05,POS,Mobile App,Reliance,8,5,0,7.727116520676318,0,1,0,0
TXN1070442,CUST102545,319.92,RTGS,Internet Banking,Zomato,1,0,0,5.771191870885455,1,0,0,0
TXN1070443,CUST107180,2112.73,RTGS,POS Terminal,Petrol Pump,18,2,0,7.656209438311137,0,0,0,0
TXN1070444,CUST100251,10418.21,International,POS Terminal,Flipkart,15,4,0,9.251406496694235,0,0,0,0
TXN1070445,CUST106970,304.98,POS,Mobile App,Myntra,14,0,0,5.723519740339233,0,0,0,0
TXN1070446,CUST106658,13020.09,RTGS,POS Terminal,IRCTC,18,6,0,9.474325629616368,0,1,0,0
TXN1070447,CUST105037,1343.54,Cheque,Mobile App,Jeweller,20,4,0,7.203807226103114,0,0,0,0
TXN1070448,CUST100594,662.38,International,POS Terminal,DMart,21,3,0,6.497347978334654,0,0,0,0
TXN1070449,CUST106733,48.61,ATM Withdrawal,Mobile App,IRCTC,2,3,0,3.9041924263129575,1,0,0,0
TXN1070450,CUST102153,160.38,POS,Internet Banking,IRCTC,20,4,0,5.08376183242036,0,0,0,0
TXN1070451,CUST103790,795.42,International,Branch,Reliance,2,4,0,6.680126684883254,1,0,0,1
TXN1070452,CUST101748,239.78,Online Transfer,Internet Banking,Petrol Pump,18,2,0,5.48388365350688,0,0,0,0
TXN1070453,CUST100049,825.15,ATM Withdrawal,Internet Banking,Swiggy,10,6,0,6.716776355097,0,1,0,0
TXN1070454,CUST105783,745.71,UPI Payment,ATM,Petrol Pump,13,6,0,6.615676890211255,0,1,0,0
TXN1070455,CUST105621,55.52,POS,Mobile App,Swiggy,5,2,0,4.034594557816327,1,0,0,0
TXN1070456,CUST106997,164.18,Online Transfer,Mobile App,Reliance,1,2,1,5.107035788382571,1,0,0,0
TXN1070457,CUST100298,4587.28,Online Transfer,Branch,Pharmacy,4,1,0,8.431260505157788,1,0,0,0
TXN1070458,CUST104415,163.24,International,Mobile App,Myntra,1,3,0,5.101328772710678,1,0,0,0
TXN1070459,CUST100736,41.09,Cheque,Internet Banking,Swiggy,17,4,0,3.7398101827824792,0,0,0,0
TXN1070460,CUST106678,88.23,POS,Mobile App,Petrol Pump,13,6,0,4.49121730591206,0,1,0,0
TXN1070461,CUST106237,1656.27,NEFT,Branch,Electronics Store,18,4,0,7.412926949233928,0,0,0,0
TXN1070462,CUST104858,159.55,ATM Withdrawal,ATM,IRCTC,23,1,0,5.078605420535523,1,0,0,0
TXN1070463,CUST105056,35.12,Cheque,POS Terminal,Pharmacy,3,4,0,3.5868467285487844,1,0,0,0
TXN1070464,CUST105685,212.88,International,Mobile App,Electronics Store,18,3,0,5.365415110080531,0,0,0,0
TXN1070465,CUST103353,1125.2,ATM Withdrawal,ATM,IRCTC,10,3,0,7.026604412820518,0,0,0,0
TXN1070466,CUST101247,103.21,UPI Payment,POS Terminal,Flipkart,21,3,0,4.646408094004336,0,0,0,0
TXN1070467,CUST105403,967.28,Cheque,Internet Banking,Unknown Merchant,18,5,0,6.875521301648416,0,1,0,0
TXN1070468,CUST106498,728.82,NEFT,ATM,Petrol Pump,23,1,0,6.592797928395274,1,0,0,0
TXN1070469,CUST104023,571.65,POS,Branch,Flipkart,12,6,0,6.350274709843725,0,1,0,0
TXN1070470,CUST106500,78.83,International,Branch,Unknown Merchant,23,4,0,4.379899373657707,1,0,0,0
TXN1070471,CUST103541,50.09,POS,ATM,Swiggy,22,4,1,3.9335887833427066,0,0,0,0
TXN1070472,CUST106969,3109.12,ATM Withdrawal,Mobile App,Electronics Store,6,1,0,8.042416589637893,0,0,0,0
TXN1070473,CUST106166,1352.19,ATM Withdrawal,Mobile App,Flipkart,18,3,0,7.210220046988619,0,0,0,0
TXN1070474,CUST107964,736.9,ATM Withdrawal,ATM,Hospital,7,1,0,6.603808314064321,0,0,0,0
TXN1070475,CUST104367,772.8,ATM Withdrawal,ATM,Zomato,20,1,0,6.651313442266413,0,0,0,0
TXN1070476,CUST101737,1487.35,UPI Payment,POS Terminal,Petrol Pump,17,4,0,7.305423402788077,0,0,0,0
TXN1070477,CUST105834,144.4,POS,Mobile App,Swiggy,23,6,0,4.979488565099419,1,1,0,0
TXN1070478,CUST101125,2324.0,Online Transfer,Mobile App,Zomato,21,4,0,7.751475318021456,0,0,0,0
TXN1070479,CUST103945,235.45,UPI Payment,Branch,Hospital,16,3,0,5.465736769089885,0,0,0,0
TXN1070480,CUST104170,275.91,RTGS,Branch,Big Bazaar,10,6,0,5.623692543645438,0,1,0,0
TXN1070481,CUST107207,7154.88,ATM Withdrawal,Mobile App,Zomato,3,2,0,8.875689675343233,1,0,0,0
TXN1070482,CUST101310,1304.41,ATM Withdrawal,Branch,Flipkart,16,1,0,7.174272446658983,0,0,0,0
TXN1070483,CUST106602,119.76,POS,Mobile App,Electronics Store,19,1,0,4.793805104838638,0,0,0,0
TXN1070484,CUST101753,1026.18,ATM Withdrawal,Branch,Reliance,12,1,0,6.934572462341162,0,0,0,0
TXN1070485,CUST102035,214.75,Cheque,POS Terminal,Petrol Pump,15,2,0,5.374120329963537,0,0,0,0
TXN1070486,CUST102028,407.14,UPI Payment,POS Terminal,Big Bazaar,19,4,0,6.011610252800939,0,0,0,0
TXN1070487,CUST101878,678.46,RTGS,Internet Banking,Reliance,11,1,0,6.521298365044646,0,0,0,0
TXN1070488,CUST100711,19.95,International,Mobile App,Amazon,3,2,0,3.0421386463681466,1,0,0,0
TXN1070489,CUST102979,179.9,ATM Withdrawal,Branch,DMart,15,2,0,5.19794439240125,0,0,0,0
TXN1070490,CUST106908,221.77,International,Mobile App,Hospital,10,4,0,5.406139849076783,0,0,0,0
TXN1070491,CUST102623,533.76,ATM Withdrawal,ATM,Zomato,20,4,0,6.281818048114922,0,0,0,0
TXN1070492,CUST106655,33.25,Online Transfer,ATM,Unknown Merchant,17,3,0,3.5336865647082343,0,0,0,0
TXN1070493,CUST107342,24.69,POS,Mobile App,Zomato,19,6,1,3.2461018111217923,0,1,0,0
TXN1070494,CUST104476,532.4,UPI Payment,Mobile App,Reliance,18,5,0,6.279271611747914,0,1,0,0
TXN1070495,CUST100193,3338.89,Cheque,Mobile App,Electronics Store,1,2,0,8.113693151296669,1,0,0,0
TXN1070496,CUST107998,673.11,POS,Mobile App,Jeweller,14,5,0,6.513393302343635,0,1,0,0
TXN1070497,CUST104894,40515.41,International,POS Terminal,IRCTC,3,2,0,10.609462356214465,1,0,0,0
TXN1070498,CUST103898,300.7,Online Transfer,Mobile App,IRCTC,13,3,0,5.709433146165015,0,0,0,0
TXN1070499,CUST102766,340.54,ATM Withdrawal,Internet Banking,Flipkart,18,5,0,5.833464802459093,0,1,0,0
TXN1070500,CUST105492,104.55,Online Transfer,Internet Banking,Unknown Merchant,8,6,0,4.65918477429433,0,1,0,0
TXN1070501,CUST107300,4988.46,NEFT,ATM,Swiggy,7,5,0,8.515082966456879,0,1,0,0
TXN1070502,CUST105342,110.3,UPI Payment,Branch,Hospital,15,4,0,4.712229258281499,0,0,0,0
TXN1070503,CUST100151,482.61,Online Transfer,ATM,Swiggy,5,3,0,6.181278796773331,1,0,0,0
TXN1070504,CUST103807,10.0,International,Branch,Jeweller,16,5,1,2.3978952727983707,0,1,0,0
TXN1070505,CUST105437,4479.04,International,Branch,DMart,12,5,0,8.4073872539406,0,1,0,0
TXN1070506,CUST103792,1666.47,UPI Payment,Mobile App,DMart,5,3,0,7.419062786623441,1,0,0,0
TXN1070507,CUST101963,277.94,NEFT,Mobile App,Zomato,1,0,0,5.630996704930548,1,0,0,0
TXN1070508,CUST104219,297.14,Online Transfer,ATM,Unknown Merchant,23,4,0,5.697563174842284,1,0,0,1
TXN1070509,CUST101086,708.45,ATM Withdrawal,ATM,Zomato,5,2,0,6.564490021953322,1,0,0,0
TXN1070510,CUST102725,16264.7,NEFT,Mobile App,Zomato,15,0,0,9.696813875177812,0,0,0,0
TXN1070511,CUST105964,177.0,ATM Withdrawal,Branch,Zomato,10,5,0,5.181783550292085,0,1,0,0
TXN1070512,CUST105251,761.37,RTGS,Branch,Zomato,9,4,0,6.636432002142908,0,0,0,0
TXN1070513,CUST100098,41.02,UPI Payment,ATM,Flipkart,3,1,0,3.7381456954168546,1,0,0,0
TXN1070514,CUST102887,2375.14,NEFT,POS Terminal,Myntra,16,1,0,7.773232601305592,0,0,0,0
TXN1070515,CUST104455,3617.23,International,ATM,DMart,1,5,0,8.193740234968407,1,1,0,0
TXN1070516,CUST105094,86.35,UPI Payment,Internet Banking,Unknown Merchant,23,0,0,4.469923036580066,1,0,0,0
TXN1070517,CUST106959,228.86,NEFT,ATM,Jeweller,7,3,0,5.437470427940613,0,0,0,0
TXN1070518,CUST103028,4207.97,RTGS,POS Terminal,Zomato,0,3,0,8.344973241161421,1,0,0,0
TXN1070519,CUST107843,605.04,Online Transfer,Mobile App,Myntra,16,6,0,6.406945990491635,0,1,0,0
TXN1070520,CUST107987,28.75,Online Transfer,ATM,Flipkart,13,1,0,3.392829131991639,0,0,0,0
TXN1070521,CUST104381,2928.1,International,Branch,Electronics Store,19,0,0,7.9824504875901,0,0,0,0
TXN1070522,CUST103955,206.94,POS,Mobile App,Electronics Store,0,1,0,5.337249576549824,1,0,0,0
TXN1070523,CUST100171,57.23,POS,Mobile App,Hospital,10,1,0,4.064400685849028,0,0,0,0
TXN1070524,CUST107861,1414.38,International,ATM,Petrol Pump,15,4,0,7.255153325260658,0,0,0,0
TXN1070525,CUST106501,25640.45,RTGS,Internet Banking,Jeweller,14,5,0,10.151965461697678,0,1,0,0
TXN1070526,CUST104149,497.54,ATM Withdrawal,Internet Banking,Pharmacy,20,1,1,6.211683826904945,0,0,0,0
TXN1070527,CUST103807,290.72,Online Transfer,ATM,Zomato,13,6,0,5.675794438116032,0,1,0,0
TXN1070528,CUST105532,21.82,ATM Withdrawal,Internet Banking,Petrol Pump,11,5,1,3.1276373444339294,0,1,0,0
TXN1070529,CUST103595,37.01,Cheque,Mobile App,Zomato,4,2,0,3.6378492830011573,1,0,0,0
TXN1070530,CUST103982,10.0,ATM Withdrawal,Internet Banking,Electronics Store,1,1,0,2.3978952727983707,1,0,0,0
TXN1070531,CUST106970,82.32,UPI Payment,Mobile App,Flipkart,4,3,0,4.422688616392771,1,0,0,0
TXN1070532,CUST105474,97.28,Online Transfer,POS Terminal,Swiggy,23,5,0,4.587820547652979,1,1,0,0
TXN1070533,CUST101965,89.33,POS,Branch,Pharmacy,1,1,1,4.503469631161752,1,0,0,0
TXN1070534,CUST107526,249.87,POS,Internet Banking,Reliance,14,0,0,5.524934876673747,0,0,0,0
TXN1070535,CUST100542,359.61,Online Transfer,Internet Banking,Hospital,22,6,0,5.887797041943218,0,1,0,0
TXN1070536,CUST107202,55.75,ATM Withdrawal,Internet Banking,Swiggy,5,5,0,4.038655656361512,1,1,0,0
TXN1070537,CUST104080,322.65,Cheque,Branch,Unknown Merchant,13,6,0,5.779662684991519,0,1,0,0
TXN1070538,CUST106450,1230.46,NEFT,Internet Banking,Petrol Pump,5,5,0,7.115955736318507,1,1,0,0
TXN1070539,CUST102225,2473.26,ATM Withdrawal,Branch,DMart,14,5,0,7.81369664039741,0,1,0,0
TXN1070540,CUST101564,915.52,UPI Payment,POS Terminal,Myntra,11,3,0,6.820583889191142,0,0,0,0
TXN1070541,CUST106177,4626.23,Cheque,Branch,Big Bazaar,1,6,1,8.439713695905864,1,1,0,0
TXN1070542,CUST107913,27.42,UPI Payment,ATM,Unknown Merchant,12,3,0,3.3470931226689546,0,0,0,1
TXN1070543,CUST106301,10.0,NEFT,Internet Banking,DMart,0,0,0,2.3978952727983707,1,0,0,0
TXN1070544,CUST101627,1056.76,International,Branch,Swiggy,6,3,1,6.963908743585268,0,0,0,0
TXN1070545,CUST105827,6628.15,ATM Withdrawal,ATM,Jeweller,22,0,1,8.799231869832724,0,0,0,0
TXN1070546,CUST105789,26.55,Online Transfer,Mobile App,Reliance,5,6,0,3.3160025355989236,1,1,0,0
TXN1070547,CUST106028,256.02,International,POS Terminal,Swiggy,13,5,0,5.549153902878995,0,1,0,0
TXN1070548,CUST107560,175.97,RTGS,Branch,Pharmacy,3,4,0,5.175980226683094,1,0,0,0
TXN1070549,CUST105199,8504.72,ATM Withdrawal,Internet Banking,Amazon,21,1,0,9.048494157331493,0,0,0,0
TXN1070550,CUST106280,991.69,RTGS,ATM,Reliance,7,2,0,6.900418430008119,0,0,0,0
TXN1070551,CUST107796,293.63,UPI Payment,Mobile App,Hospital,23,1,0,5.685720331837793,1,0,0,0
TXN1070552,CUST100557,3012.02,ATM Withdrawal,Mobile App,Unknown Merchant,14,1,0,8.010698177010694,0,0,0,0
TXN1070553,CUST106866,553.56,International,POS Terminal,DMart,6,4,0,6.318175006527241,0,0,0,0
TXN1070554,CUST101960,97.67,RTGS,Branch,Myntra,19,6,0,4.591780948869076,0,1,0,0
TXN1070555,CUST102684,3132.7,International,Mobile App,Zomato,3,6,0,8.049969694020126,1,1,0,0
TXN1070556,CUST100216,25.07,ATM Withdrawal,ATM,Reliance,21,4,0,3.2607852279454104,0,0,0,0
TXN1070557,CUST104069,249.36,UPI Payment,ATM,Amazon,16,0,0,5.5228998820565005,0,0,0,0
TXN1070558,CUST106514,220.14,POS,Internet Banking,Zomato,17,3,0,5.398795985114256,0,0,0,0
TXN1070559,CUST105076,31560.36,Online Transfer,Mobile App,Petrol Pump,19,1,0,10.359688866553535,0,0,0,0
TXN1070560,CUST106721,22.55,International,POS Terminal,Amazon,17,3,1,3.159125820462427,0,0,0,1
TXN1070561,CUST102043,59.6,ATM Withdrawal,Mobile App,Reliance,15,6,0,4.104294893075269,0,1,0,0
TXN1070562,CUST101050,1849.01,RTGS,Mobile App,Big Bazaar,5,0,0,7.522946323463167,1,0,0,0
TXN1070563,CUST103656,93.9,ATM Withdrawal,ATM,Unknown Merchant,5,4,0,4.552823705615882,1,0,0,0
TXN1070564,CUST100698,719.44,Cheque,Mobile App,Hospital,15,1,0,6.579862136468857,0,0,0,0
TXN1070565,CUST105432,236.61,POS,Branch,Flipkart,5,6,0,5.470630674144922,1,1,0,0
TXN1070566,CUST102942,107.22,POS,Internet Banking,Myntra,8,6,0,4.684166192214589,0,1,0,0
TXN1070567,CUST103256,497.19,RTGS,POS Terminal,Zomato,6,3,0,6.210981530366493,0,0,0,0
TXN1070568,CUST103263,1169.59,RTGS,ATM,DMart,19,5,0,7.0652631741929195,0,1,0,0
TXN1070569,CUST104218,81.92,Cheque,Branch,Big Bazaar,12,3,0,4.417876287567579,0,0,0,0
TXN1070570,CUST104833,45.32,Cheque,Internet Banking,Petrol Pump,19,1,0,3.83557383326474,0,0,0,0
TXN1070571,CUST103661,234.81,POS,Internet Banking,Flipkart,13,6,0,5.463026396025077,0,1,0,0
TXN1070572,CUST102064,141.74,NEFT,Mobile App,Electronics Store,14,5,0,4.961024793542921,0,1,0,0
TXN1070573,CUST106480,1107.91,International,Mobile App,Electronics Store,10,1,0,7.011132829864221,0,0,0,1
TXN1070574,CUST100368,495.09,POS,POS Terminal,Big Bazaar,16,3,0,6.206757361877478,0,0,0,0
TXN1070575,CUST105646,777.44,ATM Withdrawal,ATM,Petrol Pump,23,1,1,6.657291917012964,1,0,0,0
TXN1070576,CUST104766,367.86,Online Transfer,Mobile App,Zomato,10,6,1,5.91041716825466,0,1,0,0
TXN1070577,CUST105229,137.06,Cheque,Mobile App,Reliance,13,6,1,4.92768837327533,0,1,0,0
TXN1070578,CUST100759,5910.93,Online Transfer,Mobile App,Electronics Store,19,0,0,8.684727622233178,0,0,0,0
TXN1070579,CUST104296,657.92,ATM Withdrawal,Mobile App,Myntra,13,6,0,6.490602131078782,0,1,0,0
TXN1070580,CUST106281,21.79,ATM Withdrawal,Mobile App,IRCTC,1,5,0,3.126321843257593,1,1,0,0
TXN1070581,CUST103618,858.94,UPI Payment,Mobile App,Flipkart,14,1,0,6.756862619371832,0,0,0,0
TXN1070582,CUST103957,32.42,NEFT,POS Terminal,Unknown Merchant,17,2,0,3.509154523167248,0,0,0,0
TXN1070583,CUST106777,817.46,RTGS,Mobile App,Amazon,4,0,0,6.707424525733084,1,0,0,0
TXN1070584,CUST104071,4431.01,Online Transfer,ATM,Petrol Pump,4,5,0,8.396608484742265,1,1,0,0
TXN1070585,CUST101590,537.85,Cheque,POS Terminal,Petrol Pump,14,2,1,6.289437239042841,0,0,0,0
TXN1070586,CUST103092,19365.9,International,POS Terminal,Amazon,17,4,0,9.871320702292085,0,0,0,0
TXN1070587,CUST104044,33.15,Online Transfer,ATM,Jeweller,21,1,0,3.530762586016799,0,0,0,0
TXN1070588,CUST104389,1873.82,NEFT,POS Terminal,Electronics Store,19,6,0,7.536267933796216,0,1,0,0
TXN1070589,CUST107727,234.48,UPI Payment,ATM,DMart,19,0,0,5.461625984160061,0,0,0,0
TXN1070590,CUST107321,58.23,ATM Withdrawal,POS Terminal,Jeweller,19,1,0,4.0814281702888735,0,0,0,0
TXN1070591,CUST107957,6426.1,Online Transfer,POS Terminal,Big Bazaar,14,5,0,8.768278704609195,0,1,0,0
TXN1070592,CUST105406,266.27,ATM Withdrawal,POS Terminal,Amazon,1,2,1,5.588259383400662,1,0,0,0
TXN1070593,CUST101758,410.4,NEFT,ATM,Unknown Merchant,5,6,0,6.019565977218857,1,1,0,0
TXN1070594,CUST100219,378.27,International,Branch,Big Bazaar,0,6,0,5.938248352500657,1,1,0,0
TXN1070595,CUST100468,40774.32,ATM Withdrawal,Branch,Swiggy,19,6,0,10.615832275404465,0,1,0,0
TXN1070596,CUST106886,1422.59,Cheque,Mobile App,DMart,10,5,0,7.260937129166297,0,1,0,0
TXN1070597,CUST101093,3344.34,Online Transfer,Branch,Reliance,21,0,0,8.115323611642044,0,0,0,0
TXN1070598,CUST104537,86.56,UPI Payment,Branch,Amazon,21,0,0,4.472324272654662,0,0,0,0
TXN1070599,CUST101042,73.9,Cheque,POS Terminal,Electronics Store,4,5,1,4.316153890523174,1,1,0,0
TXN1070600,CUST102820,111.68,NEFT,Mobile App,DMart,15,0,1,4.724551943008172,0,0,0,0
TXN1070601,CUST100798,188.89,NEFT,Internet Banking,Pharmacy,13,1,0,5.246444957137325,0,0,0,0
TXN1070602,CUST103711,60.86,Online Transfer,POS Terminal,Petrol Pump,5,5,1,4.124873767256924,1,1,0,0
TXN1070603,CUST103053,232.51,International,Branch,Flipkart,13,6,0,5.453224902744384,0,1,0,0
TXN1070604,CUST106813,3951.05,Online Transfer,Mobile App,Zomato,21,2,0,8.281989710609587,0,0,0,0
TXN1070605,CUST107036,453.82,ATM Withdrawal,ATM,Hospital,16,5,0,6.119901736283283,0,1,0,0
TXN1070606,CUST107366,12.03,Online Transfer,POS Terminal,IRCTC,12,5,0,2.567254391136754,0,1,0,0
TXN1070607,CUST104514,5360.95,International,Mobile App,Myntra,5,6,0,8.58708299387365,1,1,0,1
TXN1070608,CUST100751,23.13,RTGS,ATM,Reliance,6,3,0,3.1834558796369405,0,0,0,0
TXN1070609,CUST100334,3559.17,RTGS,Mobile App,Zomato,18,1,0,8.177563575514936,0,0,0,0
TXN1070610,CUST105945,340.69,UPI Payment,Internet Banking,DMart,12,0,0,5.833903893255487,0,0,0,0
TXN1070611,CUST105142,46195.89,International,POS Terminal,Myntra,4,2,0,10.740667758786689,1,0,0,0
TXN1070612,CUST104022,8384.86,Online Transfer,Mobile App,IRCTC,19,0,1,9.034302233100535,0,0,0,1
TXN1070613,CUST105405,1318.63,UPI Payment,Mobile App,Electronics Store,0,5,0,7.185106673257876,1,1,0,0
TXN1070614,CUST107728,375.65,UPI Payment,Mobile App,IRCTC,13,3,1,5.931316374271704,0,0,0,0
TXN1070615,CUST105183,5819.03,POS,Branch,DMart,5,5,0,8.669060695351373,1,1,0,0
TXN1070616,CUST103557,521.12,International,Branch,IRCTC,21,2,0,6.257897446520589,0,0,0,0
TXN1070617,CUST105367,1121.7,NEFT,Internet Banking,DMart,7,1,0,7.023491777464733,0,0,0,0
TXN1070618,CUST104608,570.58,International,POS Terminal,Flipkart,2,5,0,6.3484044559404165,1,1,0,0
TXN1070619,CUST106207,118.82,Online Transfer,POS Terminal,Swiggy,19,0,0,4.785990616655779,0,0,0,0
TXN1070620,CUST104065,756.19,NEFT,Internet Banking,Pharmacy,19,6,0,6.629614212697511,0,1,0,0
TXN1070621,CUST106959,96.97,ATM Withdrawal,Internet Banking,Jeweller,16,4,1,4.584661309356551,0,0,0,0
TXN1070622,CUST106915,1575.7,UPI Payment,Mobile App,Reliance,12,4,0,7.363089334243436,0,0,0,0
TXN1070623,CUST103562,402.5,ATM Withdrawal,ATM,Zomato,2,5,1,6.000176487710004,1,1,0,0
TXN1070624,CUST107985,151.69,Online Transfer,POS Terminal,Swiggy,6,6,0,5.02840972219542,0,1,0,0
TXN1070625,CUST105892,118.31,POS,POS Terminal,Myntra,5,4,0,4.781725147887709,1,0,0,0
TXN1070626,CUST100055,8847.44,International,Branch,Hospital,14,0,0,9.087996451277943,0,0,0,0
TXN1070627,CUST105731,56.32,International,Mobile App,Hospital,19,4,0,4.048649602959971,0,0,0,1
TXN1070628,CUST107758,713.94,ATM Withdrawal,Internet Banking,Electronics Store,22,0,0,6.57219862308894,0,0,0,0
TXN1070629,CUST102928,48.41,International,Internet Banking,IRCTC,15,5,0,3.9001528328576587,0,1,0,0
TXN1070630,CUST106047,895.23,Cheque,Mobile App,Pharmacy,13,2,0,6.7981970764626105,0,0,0,0
TXN1070631,CUST106688,221.07,International,Mobile App,Unknown Merchant,21,5,0,5.402992647486168,0,1,0,0
TXN1070632,CUST103714,471.31,POS,Internet Banking,Unknown Merchant,7,2,0,6.1576355496612,0,0,0,1
TXN1070633,CUST100121,189.29,POS,Branch,Petrol Pump,21,5,0,5.248549224313916,0,1,0,0
TXN1070634,CUST105801,10.0,ATM Withdrawal,Mobile App,Amazon,4,5,0,2.3978952727983707,1,1,0,0
TXN1070635,CUST101923,759.2,Cheque,Internet Banking,Amazon,17,4,0,6.633581556555148,0,0,0,0
TXN1070636,CUST105540,661.72,POS,ATM,DMart,20,0,0,6.49635257820722,0,0,0,0
TXN1070637,CUST101938,58.65,ATM Withdrawal,ATM,Flipkart,15,3,0,4.0884941485439255,0,0,0,0
TXN1070638,CUST103297,450.34,POS,Branch,Swiggy,23,5,0,6.112220935743764,1,1,0,0
